Customer_ID,Signup_Date,Plan,Region,Acquisition_Channel,Monthly_Revenue,Support_Tickets,Usage_Score,Satisfaction_Score,Tenure_Months,Churned,Churn_Date,Churn_Reason
CUST-6867,2024-11-30,Basic,West,Paid Ads,499,3,76.0,10.0,0,True,2024-11-30,Missing features
CUST-6868,2024-11-30,Pro,South,Organic Search,1499,1,63.6,6.3,13,False,,
CUST-6869,2024-11-30,Basic,South,Organic Search,499,1,18.8,7.1,5,True,2025-05-01,Missing features
CUST-6870,2024-11-30,Basic,West,Paid Ads,499,1,23.2,6.8,13,False,,
CUST-6871,2024-11-30,Enterprise,North,Organic Search,4999,3,79.2,6.1,13,False,,
CUST-6872,2024-11-30,Basic,East,Paid Ads,499,1,40.6,7.7,13,False,,
CUST-6873,2024-12-01,Basic,South,Organic Search,499,6,53.4,6.9,12,False,,
CUST-6874,2024-12-01,Enterprise,East,Paid Ads,4999,5,42.5,4.7,11,True,2025-10-31,Too expensive
CUST-6875,2024-12-01,Pro,North,Paid Ads,1499,1,59.0,7.7,12,False,,
CUST-6876,2024-12-01,Pro,South,Paid Ads,1499,1,75.3,7.1,12,False,,
CUST-6877,2024-12-01,Enterprise,South,Organic Search,4999,2,37.6,7.1,12,False,,
CUST-6878,2024-12-01,Basic,West,Partnership,499,1,77.9,6.6,12,False,,
CUST-6879,2024-12-01,Basic,South,Organic Search,499,3,80.2,5.2,8,True,2025-08-01,Too expensive
CUST-6880,2024-12-01,Pro,East,Paid Ads,1499,0,81.1,6.5,12,False,,
CUST-6881,2024-12-01,Enterprise,East,Organic Search,4999,1,64.3,6.0,12,False,,
CUST-6882,2024-12-01,Enterprise,North,Paid Ads,4999,2,90.6,10.0,12,False,,
CUST-6883,2024-12-01,Pro,North,Referral,1499,3,60.6,4.3,12,False,,
CUST-6884,2024-12-01,Enterprise,East,Paid Ads,4999,2,67.5,8.3,12,False,,
CUST-6885,2024-12-01,Basic,South,Social Media,499,1,8.1,9.9,10,True,2025-10-01,Missing features
CUST-6886,2024-12-02,Basic,North,Paid Ads,499,4,58.7,8.6,2,True,2025-01-31,Low product usage
CUST-6887,2024-12-02,Basic,North,Organic Search,499,4,58.0,8.4,12,False,,
CUST-6888,2024-12-02,Basic,West,Partnership,499,3,56.9,2.9,12,False,,
CUST-6889,2024-12-02,Pro,East,Organic Search,1499,2,36.7,5.2,12,False,,
CUST-6890,2024-12-02,Basic,South,Referral,499,1,96.8,7.6,12,False,,
CUST-6891,2024-12-02,Basic,North,Social Media,499,2,68.9,3.1,3,True,2025-03-03,Poor support experience
CUST-6892,2024-12-03,Basic,North,Social Media,499,0,44.6,3.6,12,False,,
CUST-6893,2024-12-03,Pro,North,Paid Ads,1499,1,47.7,8.6,12,False,,
CUST-6894,2024-12-03,Pro,North,Organic Search,1499,0,61.7,7.9,12,False,,
CUST-6895,2024-12-03,Pro,East,Organic Search,1499,1,63.6,6.5,12,False,,
CUST-6896,2024-12-03,Pro,East,Referral,1499,1,93.0,6.8,12,False,,
CUST-6897,2024-12-03,Basic,East,Organic Search,499,1,58.0,8.7,12,True,2025-12-03,Missing features
CUST-6898,2024-12-03,Pro,West,Organic Search,1499,3,54.2,7.0,1,True,2025-01-02,Too expensive
CUST-6899,2024-12-03,Basic,North,Organic Search,499,3,53.6,2.2,12,False,,
CUST-6900,2024-12-04,Pro,East,Paid Ads,1499,3,86.2,6.6,12,False,,
CUST-6901,2024-12-04,Pro,North,Paid Ads,1499,2,85.7,4.5,11,True,2025-11-03,Switched to competitor
CUST-6902,2024-12-04,Pro,West,Referral,1499,4,5.0,7.2,12,True,2025-12-04,Poor support experience
CUST-6903,2024-12-04,Basic,South,Organic Search,499,0,48.7,6.4,12,False,,
CUST-6904,2024-12-04,Pro,East,Referral,1499,3,50.1,5.5,12,False,,
CUST-6905,2024-12-04,Basic,South,Paid Ads,499,2,40.3,5.8,7,True,2025-07-05,Too expensive
CUST-6906,2024-12-04,Enterprise,South,Referral,4999,8,72.1,8.4,12,False,,
CUST-6907,2024-12-04,Basic,South,Organic Search,499,2,75.2,1.8,0,True,2024-12-04,Poor support experience
CUST-6908,2024-12-04,Pro,East,Organic Search,1499,4,45.2,6.6,12,False,,
CUST-6909,2024-12-05,Pro,East,Partnership,1499,3,100.0,9.6,12,False,,
CUST-6910,2024-12-05,Basic,East,Partnership,499,2,100.0,7.5,12,False,,
CUST-6911,2024-12-05,Pro,North,Paid Ads,1499,0,36.4,2.7,12,False,,
CUST-6912,2024-12-05,Pro,South,Organic Search,1499,2,54.7,4.6,11,True,2025-11-04,Missing features
CUST-6913,2024-12-05,Basic,East,Organic Search,499,2,76.5,5.8,10,True,2025-10-05,No longer needed
CUST-6914,2024-12-05,Basic,East,Paid Ads,499,5,51.0,5.6,1,True,2025-01-04,Missing features
CUST-6915,2024-12-05,Pro,East,Referral,1499,2,61.7,9.2,12,False,,
CUST-6916,2024-12-05,Basic,East,Paid Ads,499,2,66.7,8.5,3,True,2025-03-06,Poor support experience
CUST-6917,2024-12-05,Pro,South,Paid Ads,1499,4,50.5,9.9,12,False,,
CUST-6918,2024-12-05,Enterprise,East,Referral,4999,2,75.9,7.7,12,False,,
CUST-6919,2024-12-05,Basic,West,Partnership,499,5,62.6,8.3,12,False,,
CUST-6920,2024-12-05,Pro,South,Organic Search,1499,1,98.3,6.9,12,False,,
CUST-6921,2024-12-06,Basic,South,Paid Ads,499,2,48.8,3.1,12,False,,
CUST-6922,2024-12-06,Enterprise,North,Organic Search,4999,3,66.9,8.7,10,True,2025-10-06,Low product usage
CUST-6923,2024-12-06,Basic,West,Social Media,499,3,76.8,3.8,12,True,2025-12-06,Poor support experience
CUST-6924,2024-12-06,Pro,East,Organic Search,1499,2,55.9,6.9,12,False,,
CUST-6925,2024-12-06,Pro,East,Social Media,1499,3,39.3,7.5,12,True,2025-12-06,Too expensive
CUST-6926,2024-12-06,Basic,West,Organic Search,499,0,36.4,8.4,12,False,,
CUST-6927,2024-12-06,Basic,East,Organic Search,499,3,60.0,8.9,12,False,,
CUST-6928,2024-12-06,Basic,East,Social Media,499,7,51.8,7.9,6,True,2025-06-06,Missing features
CUST-6929,2024-12-06,Basic,North,Referral,499,3,56.7,10.0,12,False,,
CUST-6930,2024-12-06,Pro,East,Referral,1499,4,66.2,7.5,8,True,2025-08-06,Missing features
CUST-6931,2024-12-06,Basic,South,Referral,499,2,72.4,9.8,12,False,,
CUST-6932,2024-12-07,Basic,East,Organic Search,499,0,61.6,6.2,0,True,2024-12-07,Too expensive
CUST-6933,2024-12-07,Pro,East,Social Media,1499,1,46.2,9.0,11,True,2025-11-06,Low product usage
CUST-6934,2024-12-07,Pro,East,Referral,1499,2,73.4,10.0,12,False,,
CUST-6935,2024-12-07,Enterprise,South,Referral,4999,1,77.1,7.2,12,False,,
CUST-6936,2024-12-07,Basic,East,Social Media,499,1,65.6,8.6,12,False,,
CUST-6937,2024-12-07,Basic,East,Social Media,499,2,17.2,10.0,12,False,,
CUST-6938,2024-12-07,Basic,North,Referral,499,1,50.9,6.2,12,False,,
CUST-6939,2024-12-07,Basic,West,Referral,499,2,39.9,9.4,12,False,,
CUST-6940,2024-12-08,Basic,East,Paid Ads,499,2,52.6,7.8,12,False,,
CUST-6941,2024-12-08,Basic,West,Paid Ads,499,0,80.7,6.1,12,False,,
CUST-6942,2024-12-08,Pro,East,Paid Ads,1499,3,79.5,8.7,12,False,,
CUST-6943,2024-12-08,Basic,South,Paid Ads,499,4,84.5,8.2,12,False,,
CUST-6944,2024-12-09,Pro,North,Paid Ads,1499,1,65.3,6.9,12,False,,
CUST-6945,2024-12-09,Enterprise,North,Referral,4999,2,79.3,4.2,12,False,,
CUST-6946,2024-12-09,Basic,South,Paid Ads,499,4,94.1,8.1,12,False,,
CUST-6947,2024-12-09,Enterprise,North,Referral,4999,2,65.1,5.8,12,False,,
CUST-6948,2024-12-09,Pro,North,Social Media,1499,2,33.8,6.3,12,False,,
CUST-6949,2024-12-09,Pro,East,Social Media,1499,1,82.6,5.2,12,False,,
CUST-6950,2024-12-09,Basic,West,Paid Ads,499,2,69.0,9.0,4,True,2025-04-09,No longer needed
CUST-6951,2024-12-09,Pro,South,Paid Ads,1499,4,44.6,10.0,12,False,,
CUST-6952,2024-12-10,Basic,South,Organic Search,499,2,58.7,6.2,12,False,,
CUST-6953,2024-12-10,Pro,South,Organic Search,1499,2,44.0,6.2,12,False,,
CUST-6954,2024-12-11,Basic,South,Organic Search,499,4,53.9,7.3,10,True,2025-10-11,Missing features
CUST-6955,2024-12-11,Pro,West,Referral,1499,2,67.2,4.8,12,False,,
CUST-6956,2024-12-11,Basic,East,Paid Ads,499,0,70.7,10.0,6,True,2025-06-11,Low product usage
CUST-6957,2024-12-11,Pro,East,Paid Ads,1499,3,27.0,8.4,12,False,,
CUST-6958,2024-12-11,Basic,East,Paid Ads,499,3,59.4,9.4,6,True,2025-06-11,Switched to competitor
CUST-6959,2024-12-11,Basic,West,Organic Search,499,1,73.2,4.5,3,True,2025-03-12,Missing features
CUST-6960,2024-12-11,Basic,North,Organic Search,499,2,77.6,8.1,12,False,,
CUST-6961,2024-12-12,Pro,North,Social Media,1499,2,46.4,6.7,12,False,,
CUST-6962,2024-12-12,Basic,North,Social Media,499,6,82.2,5.0,12,False,,
CUST-6963,2024-12-13,Basic,West,Paid Ads,499,3,99.7,9.9,7,True,2025-07-14,Poor support experience
CUST-6964,2024-12-13,Pro,West,Paid Ads,1499,3,68.5,6.0,12,False,,
CUST-6965,2024-12-13,Basic,East,Organic Search,499,8,57.3,9.9,12,False,,
CUST-6966,2024-12-13,Pro,North,Paid Ads,1499,3,43.5,8.4,12,False,,
CUST-6967,2024-12-13,Enterprise,North,Organic Search,4999,1,71.1,10.0,12,False,,
CUST-6968,2024-12-13,Pro,North,Organic Search,1499,4,95.4,6.9,12,False,,
CUST-6969,2024-12-13,Basic,South,Paid Ads,499,1,34.3,8.2,12,False,,
CUST-6970,2024-12-13,Basic,North,Organic Search,499,3,65.7,6.3,12,False,,
CUST-6971,2024-12-13,Pro,South,Organic Search,1499,2,65.5,7.7,12,False,,
CUST-6972,2024-12-14,Basic,East,Referral,499,2,45.6,6.4,10,True,2025-10-14,Too expensive
CUST-6973,2024-12-14,Basic,West,Referral,499,0,69.3,6.9,12,False,,
CUST-6974,2024-12-14,Basic,West,Organic Search,499,2,79.9,5.9,12,False,,
CUST-6975,2024-12-14,Pro,South,Referral,1499,2,41.4,6.4,12,False,,
CUST-6976,2024-12-14,Basic,East,Referral,499,3,75.1,9.3,12,False,,
CUST-6977,2024-12-15,Pro,South,Partnership,1499,3,51.1,10.0,12,False,,
CUST-6978,2024-12-15,Basic,North,Organic Search,499,6,26.3,10.0,4,True,2025-04-15,No longer needed
CUST-6979,2024-12-15,Basic,North,Organic Search,499,2,90.7,6.9,12,False,,
CUST-6980,2024-12-15,Basic,South,Referral,499,3,66.9,4.4,11,True,2025-11-14,Missing features
CUST-6981,2024-12-15,Pro,East,Paid Ads,1499,2,58.7,5.3,12,False,,
CUST-6982,2024-12-15,Pro,South,Paid Ads,1499,2,39.3,7.6,12,False,,
CUST-6983,2024-12-15,Basic,North,Social Media,499,2,69.9,7.1,12,True,2025-12-15,Switched to competitor
CUST-6984,2024-12-15,Enterprise,South,Paid Ads,4999,1,62.8,6.6,12,True,2025-12-15,Low product usage
CUST-6985,2024-12-16,Basic,North,Organic Search,499,3,61.9,6.1,12,False,,
CUST-6986,2024-12-16,Basic,South,Organic Search,499,2,73.2,6.1,12,False,,
CUST-6987,2024-12-16,Basic,North,Paid Ads,499,2,50.1,8.6,12,True,2025-12-16,Missing features
CUST-6988,2024-12-16,Enterprise,West,Referral,4999,1,29.4,5.5,1,True,2025-01-15,Poor support experience
CUST-6989,2024-12-16,Pro,East,Partnership,1499,0,48.8,9.2,8,True,2025-08-16,Too expensive
CUST-6990,2024-12-17,Basic,North,Organic Search,499,3,62.3,5.5,4,True,2025-04-17,Low product usage
CUST-6991,2024-12-17,Pro,North,Paid Ads,1499,6,70.0,4.8,12,True,2025-12-17,No longer needed
CUST-6992,2024-12-17,Enterprise,West,Social Media,4999,3,92.7,5.8,12,False,,
CUST-6993,2024-12-17,Pro,North,Organic Search,1499,2,51.4,3.7,2,True,2025-02-15,Poor support experience
CUST-6994,2024-12-17,Enterprise,West,Partnership,4999,3,85.7,8.4,12,False,,
CUST-6995,2024-12-17,Basic,East,Partnership,499,5,43.5,6.9,12,False,,
CUST-6996,2024-12-17,Pro,West,Organic Search,1499,2,49.7,4.3,12,False,,
CUST-6997,2024-12-17,Pro,East,Paid Ads,1499,1,35.2,6.4,12,False,,
CUST-6998,2024-12-17,Basic,South,Organic Search,499,1,73.7,8.9,12,False,,
CUST-6999,2024-12-17,Basic,North,Social Media,499,7,78.8,3.5,7,True,2025-07-18,Too expensive
CUST-7000,2024-12-18,Basic,West,Paid Ads,499,7,65.3,5.8,5,True,2025-05-19,Switched to competitor
CUST-7001,2024-12-18,Basic,West,Organic Search,499,1,63.0,8.5,4,True,2025-04-18,Poor support experience
CUST-7002,2024-12-18,Basic,South,Organic Search,499,1,62.0,7.3,12,False,,
CUST-7003,2024-12-18,Basic,South,Organic Search,499,3,84.1,7.1,12,False,,
CUST-7004,2024-12-18,Enterprise,East,Partnership,4999,3,38.7,9.3,12,False,,
CUST-7005,2024-12-19,Basic,South,Paid Ads,499,3,91.2,1.0,11,True,2025-11-18,Missing features
CUST-7006,2024-12-19,Basic,North,Referral,499,1,59.0,5.0,12,False,,
CUST-7007,2024-12-19,Pro,South,Partnership,1499,2,60.0,8.4,7,True,2025-07-20,Poor support experience
CUST-7008,2024-12-19,Basic,South,Social Media,499,5,36.4,8.3,12,False,,
CUST-7009,2024-12-19,Basic,South,Organic Search,499,3,63.3,2.7,12,False,,
CUST-7010,2024-12-19,Basic,South,Social Media,499,0,51.1,8.2,12,False,,
CUST-7011,2024-12-19,Pro,North,Referral,1499,0,41.6,6.0,6,True,2025-06-19,Poor support experience
CUST-7012,2024-12-19,Pro,East,Partnership,1499,2,83.6,10.0,12,False,,
CUST-7013,2024-12-19,Basic,North,Organic Search,499,1,58.0,7.2,12,False,,
CUST-7014,2024-12-19,Basic,South,Social Media,499,3,62.7,6.0,12,False,,
CUST-7015,2024-12-19,Basic,North,Paid Ads,499,2,71.2,8.2,12,False,,
CUST-7016,2024-12-19,Pro,West,Referral,1499,5,39.5,8.0,4,True,2025-04-19,No longer needed
CUST-7017,2024-12-19,Basic,North,Paid Ads,499,2,49.8,5.1,3,True,2025-03-20,Missing features
CUST-7018,2024-12-20,Basic,North,Paid Ads,499,2,64.4,4.8,2,True,2025-02-18,Switched to competitor
CUST-7019,2024-12-20,Basic,West,Paid Ads,499,6,76.4,8.4,12,False,,
CUST-7020,2024-12-20,Pro,West,Organic Search,1499,5,50.0,8.6,12,False,,
CUST-7021,2024-12-20,Pro,East,Organic Search,1499,2,55.4,8.3,12,False,,
CUST-7022,2024-12-20,Pro,West,Paid Ads,1499,6,81.2,6.0,12,False,,
CUST-7023,2024-12-20,Basic,North,Referral,499,4,100.0,7.0,12,False,,
CUST-7024,2024-12-20,Enterprise,South,Organic Search,4999,4,67.4,7.9,12,False,,
CUST-7025,2024-12-20,Enterprise,South,Social Media,4999,1,56.9,8.9,12,False,,
CUST-7026,2024-12-21,Basic,East,Organic Search,499,4,33.0,7.3,12,False,,
CUST-7027,2024-12-21,Pro,West,Partnership,1499,3,72.6,6.0,12,False,,
CUST-7028,2024-12-21,Basic,North,Partnership,499,4,36.7,5.7,12,False,,
CUST-7029,2024-12-21,Enterprise,South,Referral,4999,1,77.4,7.4,3,True,2025-03-22,Too expensive
CUST-7030,2024-12-22,Pro,South,Organic Search,1499,2,69.5,7.2,3,True,2025-03-23,Too expensive
CUST-7031,2024-12-22,Pro,West,Referral,1499,3,48.3,7.3,12,False,,
CUST-7032,2024-12-22,Basic,South,Paid Ads,499,2,66.5,3.7,12,False,,
CUST-7033,2024-12-22,Basic,South,Social Media,499,4,58.0,6.9,12,False,,
CUST-7034,2024-12-22,Basic,South,Referral,499,3,57.8,8.1,12,False,,
CUST-7035,2024-12-22,Pro,North,Paid Ads,1499,5,49.4,5.1,6,True,2025-06-22,Switched to competitor
CUST-7036,2024-12-22,Enterprise,East,Organic Search,4999,3,64.6,7.8,6,True,2025-06-22,Switched to competitor
CUST-7037,2024-12-22,Basic,North,Social Media,499,3,12.2,8.6,12,False,,
CUST-7038,2024-12-23,Pro,West,Organic Search,1499,2,100.0,8.8,12,False,,
CUST-7039,2024-12-23,Basic,East,Social Media,499,5,88.9,5.4,12,False,,
CUST-7040,2024-12-23,Enterprise,North,Organic Search,4999,2,17.1,8.5,12,False,,
CUST-7041,2024-12-23,Pro,East,Partnership,1499,2,51.5,6.3,12,False,,
CUST-7042,2024-12-24,Enterprise,South,Paid Ads,4999,5,62.3,4.3,4,True,2025-04-24,Missing features
CUST-7043,2024-12-24,Pro,East,Referral,1499,2,79.6,7.9,12,False,,
CUST-7044,2024-12-24,Basic,South,Referral,499,4,60.7,5.1,12,False,,
CUST-7045,2024-12-24,Enterprise,East,Referral,4999,1,60.3,4.5,12,False,,
CUST-7046,2024-12-24,Basic,West,Paid Ads,499,3,56.6,8.7,12,False,,
CUST-7047,2024-12-24,Enterprise,South,Paid Ads,4999,3,68.1,8.4,12,False,,
CUST-7048,2024-12-24,Pro,East,Social Media,1499,3,42.7,7.0,12,False,,
CUST-7049,2024-12-24,Basic,West,Social Media,499,3,25.3,5.7,0,True,2024-12-24,Missing features
CUST-7050,2024-12-24,Basic,West,Paid Ads,499,1,61.7,5.8,7,True,2025-07-25,No longer needed
CUST-7051,2024-12-24,Basic,North,Partnership,499,2,39.4,10.0,11,True,2025-11-23,No longer needed
CUST-7052,2024-12-24,Pro,East,Organic Search,1499,1,71.5,5.2,12,False,,
CUST-7053,2024-12-25,Pro,West,Social Media,1499,5,100.0,6.4,3,True,2025-03-26,Missing features
CUST-7054,2024-12-25,Pro,East,Organic Search,1499,5,51.6,7.4,12,False,,
CUST-7055,2024-12-25,Enterprise,North,Partnership,4999,6,77.0,6.9,12,False,,
CUST-7056,2024-12-25,Pro,East,Organic Search,1499,2,43.8,7.4,12,True,2025-12-25,Switched to competitor
CUST-7057,2024-12-26,Basic,West,Paid Ads,499,3,92.9,5.8,12,False,,
CUST-7058,2024-12-26,Pro,North,Organic Search,1499,1,68.8,4.4,12,False,,
CUST-7059,2024-12-26,Pro,East,Organic Search,1499,3,69.2,8.0,1,True,2025-01-25,No longer needed
CUST-7060,2024-12-26,Pro,East,Organic Search,1499,3,48.2,4.4,1,True,2025-01-25,Poor support experience
CUST-7061,2024-12-26,Pro,East,Paid Ads,1499,2,76.1,2.7,5,True,2025-05-27,Too expensive
CUST-7062,2024-12-26,Pro,West,Organic Search,1499,4,57.9,6.4,12,False,,
CUST-7063,2024-12-27,Enterprise,South,Referral,4999,2,44.1,8.1,12,False,,
CUST-7064,2024-12-27,Pro,East,Referral,1499,4,66.3,6.9,12,False,,
CUST-7065,2024-12-27,Basic,North,Social Media,499,3,59.7,7.2,12,False,,
CUST-7066,2024-12-27,Pro,East,Paid Ads,1499,1,48.3,6.1,12,False,,
CUST-7067,2024-12-27,Pro,East,Organic Search,1499,2,53.0,6.3,0,True,2024-12-27,Poor support experience
CUST-7068,2024-12-27,Basic,East,Referral,499,5,86.1,6.9,12,True,2025-12-27,Switched to competitor
CUST-7069,2024-12-27,Pro,East,Social Media,1499,3,100.0,7.8,4,True,2025-04-27,Too expensive
CUST-7070,2024-12-28,Basic,South,Social Media,499,0,65.3,5.8,12,False,,
CUST-7071,2024-12-28,Basic,West,Organic Search,499,3,50.1,6.6,12,False,,
CUST-7072,2024-12-28,Basic,East,Referral,499,1,64.3,5.0,12,False,,
CUST-7073,2024-12-28,Pro,North,Organic Search,1499,3,55.2,8.6,7,True,2025-07-29,Poor support experience
CUST-7074,2024-12-28,Basic,South,Paid Ads,499,4,79.4,4.0,7,True,2025-07-29,Too expensive
CUST-7075,2024-12-29,Basic,North,Paid Ads,499,3,54.5,5.9,12,False,,
CUST-7076,2024-12-29,Basic,East,Paid Ads,499,3,61.2,5.8,2,True,2025-02-27,No longer needed
CUST-7077,2024-12-29,Pro,South,Organic Search,1499,3,31.7,7.1,7,True,2025-07-30,Switched to competitor
CUST-7078,2024-12-29,Pro,North,Paid Ads,1499,6,74.2,10.0,2,True,2025-02-27,Switched to competitor
CUST-7079,2024-12-29,Enterprise,North,Organic Search,4999,1,28.0,7.6,12,False,,
CUST-7080,2024-12-29,Basic,South,Paid Ads,499,3,36.0,6.9,12,False,,
CUST-7081,2024-12-29,Pro,North,Partnership,1499,3,63.2,6.8,12,False,,
CUST-7082,2024-12-29,Basic,North,Organic Search,499,2,56.8,9.5,12,False,,
CUST-7083,2024-12-30,Pro,East,Referral,1499,3,83.9,7.2,12,False,,
CUST-7084,2024-12-30,Basic,West,Paid Ads,499,3,72.0,3.8,2,True,2025-02-28,Missing features
CUST-7085,2024-12-30,Basic,East,Referral,499,5,61.6,3.6,8,True,2025-08-30,Missing features
CUST-7086,2024-12-30,Enterprise,East,Partnership,4999,0,91.1,5.5,0,True,2024-12-30,Too expensive
CUST-7087,2024-12-30,Basic,East,Social Media,499,5,86.2,5.2,3,True,2025-03-31,Poor support experience
CUST-7088,2024-12-30,Pro,North,Paid Ads,1499,4,100.0,6.5,12,False,,
CUST-7089,2024-12-30,Basic,North,Social Media,499,1,75.3,7.3,12,False,,
CUST-7090,2024-12-30,Pro,West,Organic Search,1499,1,55.8,8.0,12,False,,
CUST-7091,2024-12-30,Basic,West,Organic Search,499,2,69.5,6.2,12,False,,
CUST-7092,2024-12-31,Basic,North,Paid Ads,499,1,69.0,7.5,4,True,2025-05-01,Poor support experience
CUST-7093,2024-12-31,Basic,South,Referral,499,4,67.6,4.4,11,False,,
CUST-7094,2024-12-31,Basic,North,Paid Ads,499,2,69.5,6.7,11,False,,
CUST-7095,2024-12-31,Pro,East,Paid Ads,1499,3,34.2,8.1,11,False,,
CUST-7096,2024-12-31,Enterprise,North,Paid Ads,4999,3,72.0,9.5,11,False,,
CUST-7097,2024-12-31,Pro,South,Referral,1499,1,82.9,9.9,11,False,,
CUST-7098,2024-12-31,Pro,West,Paid Ads,1499,3,42.6,7.3,11,False,,
CUST-7099,2024-12-31,Basic,East,Social Media,499,3,68.1,5.7,11,False,,
CUST-7100,2025-01-01,Basic,North,Organic Search,499,3,46.0,9.9,1,True,2025-01-31,Poor support experience
CUST-7101,2025-01-01,Pro,East,Paid Ads,1499,4,60.5,6.6,11,False,,
CUST-7102,2025-01-01,Pro,West,Referral,1499,4,75.3,10.0,11,False,,
CUST-7103,2025-01-01,Pro,East,Social Media,1499,2,53.2,8.3,11,False,,
CUST-7104,2025-01-01,Basic,West,Paid Ads,499,4,100.0,8.2,11,False,,
CUST-7105,2025-01-01,Enterprise,South,Organic Search,4999,3,71.1,10.0,11,False,,
CUST-7106,2025-01-01,Basic,North,Referral,499,2,37.2,9.2,11,False,,
CUST-7107,2025-01-01,Pro,East,Paid Ads,1499,2,77.5,5.7,11,False,,
CUST-7108,2025-01-01,Basic,North,Organic Search,499,4,65.0,7.5,11,False,,
CUST-7109,2025-01-02,Pro,South,Paid Ads,1499,5,43.7,5.5,11,False,,
CUST-7110,2025-01-02,Pro,East,Paid Ads,1499,1,63.2,8.9,11,False,,
CUST-7111,2025-01-02,Pro,East,Referral,1499,2,52.4,9.9,11,False,,
CUST-7112,2025-01-02,Basic,South,Organic Search,499,2,76.0,6.5,11,False,,
CUST-7113,2025-01-02,Basic,South,Paid Ads,499,1,55.7,6.1,4,True,2025-05-03,No longer needed
CUST-7114,2025-01-03,Pro,West,Organic Search,1499,3,98.4,8.4,11,False,,
CUST-7115,2025-01-03,Enterprise,East,Referral,4999,3,54.8,5.4,3,True,2025-04-04,Switched to competitor
CUST-7116,2025-01-03,Basic,West,Paid Ads,499,3,64.0,10.0,7,True,2025-08-04,Poor support experience
CUST-7117,2025-01-03,Basic,East,Paid Ads,499,0,100.0,5.8,11,False,,
CUST-7118,2025-01-03,Pro,West,Social Media,1499,3,85.7,8.5,11,False,,
CUST-7119,2025-01-03,Pro,East,Social Media,1499,3,85.7,9.4,11,False,,
CUST-7120,2025-01-03,Basic,South,Organic Search,499,2,48.7,5.3,8,True,2025-09-03,Poor support experience
CUST-7121,2025-01-03,Pro,North,Paid Ads,1499,1,75.5,5.8,11,False,,
CUST-7122,2025-01-03,Basic,West,Organic Search,499,3,58.6,6.0,1,True,2025-02-02,Too expensive
CUST-7123,2025-01-04,Pro,South,Paid Ads,1499,7,53.0,6.3,11,False,,
CUST-7124,2025-01-04,Basic,East,Paid Ads,499,4,71.9,10.0,11,False,,
CUST-7125,2025-01-04,Pro,East,Referral,1499,1,84.3,7.8,11,False,,
CUST-7126,2025-01-04,Basic,South,Organic Search,499,2,58.4,7.4,0,True,2025-01-04,Too expensive
CUST-7127,2025-01-04,Basic,West,Referral,499,2,71.8,7.4,11,False,,
CUST-7128,2025-01-04,Basic,North,Partnership,499,5,53.8,4.4,11,False,,
CUST-7129,2025-01-04,Basic,North,Paid Ads,499,3,54.3,7.3,11,False,,
CUST-7130,2025-01-05,Basic,North,Paid Ads,499,3,63.2,3.7,11,False,,
CUST-7131,2025-01-05,Basic,West,Paid Ads,499,1,36.2,10.0,11,False,,
CUST-7132,2025-01-05,Pro,North,Paid Ads,1499,4,63.6,10.0,11,False,,
CUST-7133,2025-01-05,Basic,West,Paid Ads,499,5,70.9,4.0,11,False,,
CUST-7134,2025-01-05,Enterprise,North,Social Media,4999,2,69.4,6.7,11,False,,
CUST-7135,2025-01-05,Pro,West,Organic Search,1499,4,50.5,5.8,11,False,,
CUST-7136,2025-01-05,Basic,South,Referral,499,1,39.3,7.5,6,True,2025-07-06,Missing features
CUST-7137,2025-01-06,Enterprise,South,Social Media,4999,2,38.6,3.8,11,False,,
CUST-7138,2025-01-06,Basic,North,Partnership,499,4,75.5,7.7,11,False,,
CUST-7139,2025-01-06,Basic,West,Social Media,499,3,63.5,6.3,4,True,2025-05-07,Low product usage
CUST-7140,2025-01-06,Basic,West,Organic Search,499,2,49.0,5.6,11,False,,
CUST-7141,2025-01-06,Pro,East,Organic Search,1499,3,43.6,7.4,11,False,,
CUST-7142,2025-01-07,Pro,North,Paid Ads,1499,4,63.3,9.3,7,True,2025-08-08,Poor support experience
CUST-7143,2025-01-07,Pro,East,Organic Search,1499,4,93.5,7.6,11,False,,
CUST-7144,2025-01-07,Pro,East,Organic Search,1499,2,64.3,9.4,3,True,2025-04-08,Missing features
CUST-7145,2025-01-08,Enterprise,South,Paid Ads,4999,3,56.9,5.8,11,False,,
CUST-7146,2025-01-08,Pro,East,Organic Search,1499,4,60.9,9.0,11,False,,
CUST-7147,2025-01-08,Pro,North,Social Media,1499,4,23.2,7.3,11,False,,
CUST-7148,2025-01-08,Enterprise,South,Organic Search,4999,2,72.0,8.2,11,False,,
CUST-7149,2025-01-08,Enterprise,West,Partnership,4999,2,61.8,6.9,6,True,2025-07-09,Poor support experience
CUST-7150,2025-01-08,Basic,North,Paid Ads,499,2,82.8,8.8,11,False,,
CUST-7151,2025-01-08,Pro,North,Referral,1499,8,36.8,7.9,3,True,2025-04-09,Switched to competitor
CUST-7152,2025-01-08,Basic,West,Paid Ads,499,0,48.9,7.6,7,True,2025-08-09,Low product usage
CUST-7153,2025-01-09,Basic,West,Paid Ads,499,5,60.6,4.8,11,False,,
CUST-7154,2025-01-09,Pro,North,Paid Ads,1499,3,44.2,5.6,7,True,2025-08-10,Poor support experience
CUST-7155,2025-01-09,Basic,South,Social Media,499,2,49.3,6.9,11,False,,
